product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
xx1,Rice Kurnool Sona Masuri 25 Kg  Bag,,1050,975,,,Grocery & Staples,Rice & Flours,Rice,,,,xx1,,grocode,1
xx2,Mustard 250 gm ,,20,17,,,Grocery & Staples,Rice & Flours,Rice,,,,xx2,,grocode,1
xx3,Jeera 250 gm,,65,63,,,Grocery & Staples,Rice & Flours,Rice,,,,xx3,,grocode,1
xx4,Rawa 5 kg,,170,168,,,Grocery & Staples,Rice & Flours,Rice,,,,xx4,,grocode,1
