product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
hom38,"Dettol Floor Cleaner Jasmine, 500 ml",,67,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Jasmine, 500 ml",,,h38.jpg,,Dettol,1
hom39,"Dettol Floor Cleaner Pine, 975 ml",,123,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Pine, 975 ml",,,h39.jpg,,Dettol,1
hom40,"Dettol Floor Cleaner Pine, 2 Litres",,246,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Pine, 2 Litres",,,h40.jpg,,Dettol,1
hom41,Dettol Floor Cleaner 500 ml,,67,,,,Home Care,Cleaning,,Dettol Floor Cleaner 500 ml,,,h41.jpg,,Dettol,1
hom42,"Dettol Floor Cleaner Lavender, 500 ml",,67,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Lavender, 500 ml",,,h42.jpg,,Dettol,1
hom43,"Dettol Floor Cleaner Floral, 975 ml",,123,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Floral, 975 ml",,,h43.jpg,,Dettol,1
hom44,"Dettol Floor Cleaner Floral, 2 Litres",,246,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Floral, 2 Litres",,,h44.jpg,,Dettol,1
hom45,"Dettol Floor Cleaner Citrus, 975 ml",,123,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Citrus, 975 ml",,,h45.jpg,,Dettol,1
hom46,"Dettol Floor Cleaner Citrus, 2 Litres",,246,,,,Home Care,Cleaning,,"Dettol Floor Cleaner Citrus, 2 Litres",,,h46.jpg,,Dettol,1
hom47,Suma Multi Purpose Cleaner 1 Litre,,137,,,,Home Care,Cleaning,,Suma Multi Purpose Cleaner 1 Litre,,,h47.jpg,,Suman,1
hom48,Suma Multi Purpose Cleaner 5 Litres,,458,,,,Home Care,Cleaning,,Suma Multi Purpose Cleaner 5 Litres,,,h48.jpg,,Suman,1
hom49,"Taski Floor Cleaner R2, 5 Litres",,885,,,,Home Care,Cleaning,,"Taski Floor Cleaner R2, 5 Litres",,,h49.jpg,,Taski,1
hom50,Mr.Muscle Kitchen Cleaner 500 ml,,85,,,,Home Care,Cleaning,,Mr.Muscle Kitchen Cleaner 500 ml,,,h50.jpg,,Mr.Muscle,1
