product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PeC533,"Fiama Di Wills Soap Clear Springs, Pack Of 3 U X 125 g",,168,,,,Personal Care,Hand & Body Wash,Body Wash,"Fiama Di Wills Soap Clear Springs, Pack Of 3 U X 125 g",,,p533.jpg,,Fiama,1
PeC534,"Fiama Di Wills Soap Mild Dew, Pack Of 3 U X 125 g",,168,,,,Personal Care,Hand & Body Wash,Body Wash,"Fiama Di Wills Soap Mild Dew, Pack Of 3 U X 125 g",,,p534.jpg,,Fiama,1
PeC535,"Lux Soap Strawberry & Cream, Pack Of 24 U X 30 g",,120,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Strawberry & Cream, Pack Of 24 U X 30 g",,,p535.jpg,,Lux,1
PeC536,"Nivea Shower Gel Lemon And Oil, 250 ml",,185,,,,Personal Care,Hand & Body Wash,Body Wash,"Nivea Shower Gel Lemon And Oil, 250 ml",,,p536.jpg,,Nivea,1
PeC537,"Nivea Shower Gel Pure Impact, 250 ml",,185,,,,Personal Care,Hand & Body Wash,Body Wash,"Nivea Shower Gel Pure Impact, 250 ml",,,p537.jpg,,Nivea,1
PeC538,"Lux Shower Gel Strawberry & Cream, 240 ml",,150,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Shower Gel Strawberry & Cream, 240 ml",,,p538.jpg,,Lux,1
PeC539,"Nivea Creme Soap Creme, Pack of 4 U X 75 g",,125,,,,Personal Care,Hand & Body Wash,Body Wash,"Nivea Creme Soap Creme, Pack of 4 U X 75 g",,,p539.jpg,,Nivea,1
PeC540,"Palmolive Shower Gel Aroma Therapy Absolute Relax, 250 ml",,145,,,,Personal Care,Hand & Body Wash,Body Wash,"Palmolive Shower Gel Aroma Therapy Absolute Relax, 250 ml",,,p540.jpg,,Palmolive,1
PeC541,"Palmolive Shower Gel Thermal Spa Skin Renewal, 250 ml",,145,,,,Personal Care,Hand & Body Wash,Body Wash,"Palmolive Shower Gel Thermal Spa Skin Renewal, 250 ml",,,p541.jpg,,Palmolive,1
PeC542,"Lux Soap Strawberry & Cream, 150 g",,38,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Strawberry & Cream, 150 g",,,p542.jpg,,Lux,1
PeC543,"Rexona Soap Coconut & Olive Oils, 100 g",,24,,,,Personal Care,Hand & Body Wash,Body Wash,"Rexona Soap Coconut & Olive Oils, 100 g",,,p543.jpg,,Rexona,1
PeC544,"Pears Soap Oil Control, 75 g",,36,,,,Personal Care,Hand & Body Wash,Body Wash,"Pears Soap Oil Control, 75 g",,,p544.jpg,,Pears,1
