product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PF556,Kelloggs Natural Wheat Original All Bran 500gm Carton,,525,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Natural Wheat Original All Bran 500gm Carton,,,pf60.jpg,,Kelloggs,1
PF557,Kelloggs Rice Krispies 120 gm Carton,,489,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Rice Krispies 120 gm Carton,,,pf61.jpg,,Kelloggs,1
PF558,Kelloggs Fruit N Fibre Cereals 375 gm Carton,,510,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Fruit N Fibre Cereals 375 gm Carton,,,pf62.jpg,,Kelloggs,1
PF559,Kelloggs Heart to Heart Oats Green Pudina 250 gm Pouch,,99,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Heart to Heart Oats Green Pudina 250 gm Pouch,,,pf63.jpg,,Kelloggs,1
PF560,Kelloggs Coco Pops 295 gm Carton,,475,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Coco Pops 295 gm Carton,,,pf64.jpg,,Kelloggs,1
PF561,Kelloggs Oat Bites 350 gm Carton,,140,,,,Packaged Foods,Dry Foods,Cereals,Kelloggs Oat Bites 350 gm Carton,,,pf65.jpg,,Kelloggs,1
PF562,Bagrrys B Special Slim Muesli 400 gm Carton,,170,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys B Special Slim Muesli 400 gm Carton,,,pf66.jpg,,Bagrrys,1
PF563,Bagrrys Crunchy Muesli Almond Raisins and Honey 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Crunchy Muesli Almond Raisins and Honey 400 gm Carton,,,pf67.jpg,,Bagrrys,1
PF564,Bagrrys Crunchy Muesli No Added Sugar 1 Kg Jar,,435,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Crunchy Muesli No Added Sugar 1 Kg Jar,,,pf68.jpg,,Bagrrys,1
PF565,Bagrrys Crunchy Muesli Almond Raisins and Honey 1 Kg Jar,,435,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Crunchy Muesli Almond Raisins and Honey 1 Kg Jar,,,pf69.jpg,,Bagrrys,1
PF566,Bagrrys Oats Bran Slim Muesli 400gm Carton,,170,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Oats Bran Slim Muesli 400gm Carton,,,pf70.jpg,,Bagrrys,1
PF567,Bagrrys Muesli Crunchy 1kg Jar,,435,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Muesli Crunchy 1kg Jar,,,pf71.jpg,,Bagrrys,1
PF568,Bagrrys Oats Poha 200 gm Carton,,50,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Oats Poha 200 gm Carton,,,pf72.jpg,,Bagrrys,1
PF569,Bagrrys White Oats 1 Kg Jar,,175,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys White Oats 1 Kg Jar,,,pf73.jpg,,Bagrrys,1
PF570,Bagrrys Crunchy Muesli No Added Sugar 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Crunchy Muesli No Added Sugar 400 gm Carton,,,pf74.jpg,,Bagrrys,1
PF571,Bagrrys Fruit and Fibre Muesli 1 Kg Jar,,460,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit and Fibre Muesli 1 Kg Jar,,,pf75.jpg,,Bagrrys,1
PF572,Bagrrys Fruit N Fibre Muesli Banana 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit N Fibre Muesli Banana 400 gm Carton,,,pf76.jpg,,Bagrrys,1
PF573,Bagrrys Healthy Crunch Muesli 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Healthy Crunch Muesli 400 gm Carton,,,pf77.jpg,,Bagrrys,1
PF574,Bagrrys Fruit N Fibre Muesli Apple 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit N Fibre Muesli Apple 400 gm Carton,,,pf78.jpg,,Bagrrys,1
PF575,Bagrrys Swiss Style Muesli 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Swiss Style Muesli 400 gm Carton,,,pf79.jpg,,Bagrrys,1
PF576,Bagrrys Muesli Crunch Choco Delight 60gm Carton,,90,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Muesli Crunch Choco Delight 60gm Carton,,,pf80.jpg,,Bagrrys,1
PF577,Bagrrys Oats Suji 200 gm Carton,,50,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Oats Suji 200 gm Carton,,,pf81.jpg,,Bagrrys,1
PF578,Bagrrys Fruit n Fibre Muesli Strawberry 400 gm Carton,,185,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit n Fibre Muesli Strawberry 400 gm Carton,,,pf82.jpg,,Bagrrys,1
PF579,Bagrrys Wheat Bran 400 gm Carton,,77,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Wheat Bran 400 gm Carton,,,pf83.jpg,,Bagrrys,1
PF580,Bagrrys Cup Choco Delight Muesli 60 gm,,90,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Cup Choco Delight Muesli 60 gm,,,pf84.jpg,,Bagrrys,1
PF581,Bagrrys Wheat Bran Germinated 500gm Carton,,77,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Wheat Bran Germinated 500gm Carton,,,pf85.jpg,,Bagrrys,1
PF582,Bagrrys Fruit n Fibre Muesli Mixed Fruit with Almonds & Raisins 60 gm Box,,90,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit n Fibre Muesli Mixed Fruit with Almonds & Raisins 60 gm Box,,,pf86.jpg,,Bagrrys,1
PF583,Bagrrys Fruit n Fibre Muesli Mixed Fruit with Almonds & Raisins 400 gm Carton,,199,,,,Packaged Foods,Dry Foods,Cereals,Bagrrys Fruit n Fibre Muesli Mixed Fruit with Almonds & Raisins 400 gm Carton,,,pf87.jpg,,Bagrrys,1
PF584,Quaker Oats 1.5 Kg Pouch,,189,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats 1.5 Kg Pouch,,,pf88.jpg,,Quaker,1
PF585,Quaker Oats Homestyle Masala 28 gm Pouch,,15,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Homestyle Masala 28 gm Pouch,,,pf89.jpg,,Quaker,1
PF586,Quaker Oats Plus Multigrain Advantage 600 gm Carton,,144,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Plus Multigrain Advantage 600 gm Carton,,,pf90.jpg,,Quaker,1
PF587,Quaker Oats Plus Multigrain Advantage 300 gm Pouch,,62,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Plus Multigrain Advantage 300 gm Pouch,,,pf91.jpg,,Quaker,1
PF588,Quaker Oats Strawberry Flavour with Apple 40 gm Pouch,,15,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Strawberry Flavour with Apple 40 gm Pouch,,,pf92.jpg,,Quaker,1
PF589,Quaker Oats Plus Multigrain advantage 300gm Pouch,,62,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Plus Multigrain advantage 300gm Pouch,,,pf93.jpg,,Quaker,1
PF590,Quaker Oats Plus Multigrain advantage 600gm Corton,,144,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats Plus Multigrain advantage 600gm Corton,,,pf94.jpg,,Quaker,1
PF591,Quaker Oats 500 gm Jar,,116,,,,Packaged Foods,Dry Foods,Cereals,Quaker Oats 500 gm Jar,,,pf95.jpg,,Quaker,1
PF592,"Lijjat Papad Udad Plain, 200 g",,51,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Udad Plain, 200 g",,,pf96.jpg,,Lijjat ,1
PF593,"Lijjat Papad Udad, 200 g",,51,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Udad, 200 g",,,pf97.jpg,,Lijjat ,1
PF594,"Just Fry 3D Papad Fish, 1 Kg",,110,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Fish, 1 Kg",,,pf98.jpg,,Just Fry 3D,1
PF595,"Just Fry 3D Papad Paisa, 1 Kg",,110,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Paisa, 1 Kg",,,pf99.jpg,,Just Fry 3D,1
PF596,"Just Fry 3D Papad Almond, 1 Kg",,110,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Almond, 1 Kg",,,pf100.jpg,,Just Fry 3D,1
PF597,"Just Fry 3D Papad Oval, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Oval, 200 g",,,pf101.jpg,,Just Fry 3D,1
PF598,"Just Fry 3D Papad Badminton, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Badminton, 200 g",,,pf102.jpg,,Just Fry 3D,1
PF599,"Just Fry 3D Papad Fish, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Fish, 200 g",,,pf103.jpg,,Just Fry 3D,1
PF600,"Just Fry 3D Papad Paisa, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Paisa, 200 g",,,pf104.jpg,,Just Fry 3D,1
PF601,"Just Fry 3D Papad Almond, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Almond, 200 g",,,pf105.jpg,,Just Fry 3D,1
PF602,"Just Fry 3D Papad Triangle, 200 g",,25,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Just Fry 3D Papad Triangle, 200 g",,,pf106.jpg,,Just Fry 3D,1
PF603,"Lucky Papad Abcd Cut, 200 g",,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Abcd Cut, 200 g",,,pf107.jpg,,Lucky,1
PF604,"Lucky Papad Palakura, 100 g",,30,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Palakura, 100 g",,,pf108.jpg,,Lucky,1
PF605,"Lucky Papad Rava Plain, 100 g",,30,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Rava Plain, 100 g",,,pf109.jpg,,Lucky,1
PF606,"Lucky Papad Wheels, 200 g",,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Wheels, 200 g",,,pf110.jpg,,Lucky,1
PF607,"Lucky Papad Sun Rings, 200 g",,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Sun Rings, 200 g",,,pf111.jpg,,Lucky,1
PF608,"Lucky Papad Traingle, 100 g",,20,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Traingle, 100 g",,,pf112.jpg,,Lucky,1
PF609,"Lucky Papad Soya, 200 g",,45,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Soya, 200 g",,,pf113.jpg,,Lucky,1
PF610,"Lucky Papad Sago Plain, 100 g",,30,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Sago Plain, 100 g",,,pf114.jpg,,Lucky,1
PF611,"Lucky Papad Sago Masala, 100 g",,30,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Sago Masala, 100 g",,,pf115.jpg,,Lucky,1
PF612,"Lucky Papad Red Chilli, 200 g",,45,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Red Chilli, 200 g",,,pf116.jpg,,Lucky,1
PF613,"Lucky Papad Plain, 200 g",,40,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Plain, 200 g",,,pf117.jpg,,Lucky,1
PF614,"Lucky Papad Masala, 200 g",,45,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Masala, 200 g",,,pf118.jpg,,Lucky,1
PF615,"Lucky Papad Gold Finger, 200 g",,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Gold Finger, 200 g",,,pf119.jpg,,Lucky,1
PF616,"Lucky Papad Baby Rings, 200 g",,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Baby Rings, 200 g",,,pf120.jpg,,Lucky,1
PF617,"Lijjat Papad Garlic, 200 g",,51,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Garlic, 200 g",,,pf121.jpg,,Lijjat ,1
PF618,"Lijjat Papad Punjabi Masala, 200 g",,63,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Punjabi Masala, 200 g",,,pf122.jpg,,Lijjat ,1
PF619,"Lijjat Papad Moong, 200 g",,63,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Moong, 200 g",,,pf123.jpg,,Lijjat ,1
PF620,"Lijjat Papad Red Chilli, 200 g",,51,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lijjat Papad Red Chilli, 200 g",,,pf124.jpg,,Lijjat ,1
PF621,Ambika Appalam 150 g,,77,,,,Packaged Foods,Dry Foods,Papadams & Fryums,Ambika Appalam 150 g,,,pf125.jpg,,Ambika,1
PF622,Ambika Appalam 225 g,,100,,,,Packaged Foods,Dry Foods,Papadams & Fryums,Ambika Appalam 225 g,,,pf126.jpg,,Ambika,1
PF623,"Ambika Appalam Special, 375 g",,142,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Ambika Appalam Special, 375 g",,,pf127.jpg,,Ambika,1
PF624,Lucky Papad 200 g,,26,,,,Packaged Foods,Dry Foods,Papadams & Fryums,Lucky Papad 200 g,,,pf128.jpg,,Lucky,1
PF625,"Lucky Papad Red Chilli, 100 g",,30,,,,Packaged Foods,Dry Foods,Papadams & Fryums,"Lucky Papad Red Chilli, 100 g",,,pf129.jpg,,Lucky,1
PF626,"Bakers & Chefs Noodles Stick, 800 g",,50,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bakers & Chefs Noodles Stick, 800 g",,,pf130.jpg,,Bakers,1
PF627,"Bambino Macaroni Elbow, 180 g",,18,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Macaroni Elbow, 180 g",,,pf131.jpg,,Bambino,1
PF628,"Bambino Macaroni Elbow, 450 g",,40,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Macaroni Elbow, 450 g",,,pf132.jpg,,Bambino,1
PF629,"Bambino Macaroni Elbow, 950 g",,75,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Macaroni Elbow, 950 g",,,pf133.jpg,,Bambino,1
PF630,"Bambino Pasta Penne, 500 g",,90,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Pasta Penne, 500 g",,,pf134.jpg,,Bambino,1
PF631,"Bambino Vermicelli Plain, 430 g",,32,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Vermicelli Plain, 430 g",,,pf135.jpg,,Bambino,1
PF632,"Bambino Vermicelli Plain, 925 g",,55,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Vermicelli Plain, 925 g",,,pf136.jpg,,Bambino,1
PF633,"Bambino Vermicelli Roasted, 170 g",,20,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Vermicelli Roasted, 170 g",,,pf137.jpg,,Bambino,1
PF634,"Bambino Vermicelli Roasted, 430 g",,40,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Vermicelli Roasted, 430 g",,,pf138.jpg,,Bambino,1
PF635,"Bambino Vermicelli Roasted, 925 g",,75,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Bambino Vermicelli Roasted, 925 g",,,pf139.jpg,,Bambino,1
PF636,"Delmonte Pasta Chifferi Rigati, 500 g",,160,,,,Packaged Foods,Dry Foods,Pasta & Noodles,"Delmonte Pasta Chifferi Rigati, 500 g",,,pf140.jpg,,Delmonte,1
