product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PF264,"Surabhi Pickle Mixed, 350 g",,42,,,,Packaged Foods,Processed Food,Pickles,"Surabhi Pickle Mixed, 350 g",,,pf612.jpg,,Surabhi,1
PF265,"Surabhi Pickle Mango, 350 g",,42,,,,Packaged Foods,Processed Food,Pickles,"Surabhi Pickle Mango, 350 g",,,pf613.jpg,,Surabhi,1
PF266,"Priya Pickle Avakay With garlic, 500 g",,105,,,,Packaged Foods,Processed Food,Pickles,"Priya Pickle Avakay With garlic, 500 g",,,pf614.jpg,,Priya,1
PF267,"Priya Pickle Thoku With garlic, 300 g",,62,,,,Packaged Foods,Processed Food,Pickles,"Priya Pickle Thoku With garlic, 300 g",,,pf615.jpg,,Priya,1
PF268,"Priya Pickle Gongura With garlic, 300 g",,62,,,,Packaged Foods,Processed Food,Pickles,"Priya Pickle Gongura With garlic, 300 g",,,pf616.jpg,,Priya,1
PF269,"Priya Pickle Garlic, 500 g",,105,,,,Packaged Foods,Processed Food,Pickles,"Priya Pickle Garlic, 500 g",,,pf617.jpg,,Priya,1
PF270,Mothers Mango Pickle 500 gm Pouch,,110,,,,Packaged Foods,Processed Food,Pickles,Mothers Mango Pickle 500 gm Pouch,,,pf618.jpg,,Mothers,1
PF271,Mothers Andhra Avakaya Pickle 200 gm Pouch,,35,,,,Packaged Foods,Processed Food,Pickles,Mothers Andhra Avakaya Pickle 200 gm Pouch,,,pf619.jpg,,Mothers,1
PF272,Mothers Karnataka Cut Mango Pickle 300 gm Jar,,64,,,,Packaged Foods,Processed Food,Pickles,Mothers Karnataka Cut Mango Pickle 300 gm Jar,,,pf620.jpg,,Mothers,1
PF273,Mothers Andhra Avakaya Garlic 300 gm Bottle,,62,,,,Packaged Foods,Processed Food,Pickles,Mothers Andhra Avakaya Garlic 300 gm Bottle,,,pf621.jpg,,Mothers,1
PF274,"Delmonte Tomato Ketchup Super Saver Pack, 500 g",,65,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Delmonte Tomato Ketchup Super Saver Pack, 500 g",,,pf622.jpg,,Del Monte,1
PF275,"Magic King Sauce Tomato, 1 Kg",,81,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Magic King Sauce Tomato, 1 Kg",,,pf623.jpg,,Magic,1
PF276,"Hillers Sauce Green Chilli, 700 g",,60,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Green Chilli, 700 g",,,pf624.jpg,,Hillers,1
PF277,"Hillers Sauce Soya Paste, 700 g",,60,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Soya Paste, 700 g",,,pf625.jpg,,Hillers,1
PF278,"Hillers Sauce Schezwan, 200 g",,60,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Schezwan, 200 g",,,pf626.jpg,,Hillers,1
PF279,"Hillers Sauce Green Chilli, 190 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Green Chilli, 190 g",,,pf627.jpg,,Hillers,1
PF280,"Hillers Sauce Red Chilli, 200 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Red Chilli, 200 g",,,pf628.jpg,,Hillers,1
PF281,Del Monte Ketchup Pack Of 100 Sachet,,92,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Ketchup Pack Of 100 Sachet,,,pf629.jpg,,Del Monte,1
PF282,Maggi Tomato Ketchup 500 g,,92,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Tomato Ketchup 500 g,,,pf630.jpg,,Maggi,1
PF283,"Maggi Ketchup No Onion No Garlic, 500 g",,92,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Maggi Ketchup No Onion No Garlic, 500 g",,,pf631.jpg,,Maggi,1
PF284,"Maggi Ketchup Hot & Sweet, 500 g",,94,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Maggi Ketchup Hot & Sweet, 500 g",,,pf632.jpg,,Maggi,1
PF285,"Maggi Ketchup Hot & Sweet, 1 Kg",,137,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Maggi Ketchup Hot & Sweet, 1 Kg",,,pf633.jpg,,Maggi,1
PF286,Maggi Ketchup 1Kg,,133,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Ketchup 1Kg,,,pf634.jpg,,Maggi,1
PF287,Kissan Ketchup 500 g,,92,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Ketchup 500 g,,,pf635.jpg,,Kissan,1
PF288,Kissan Ketchup 200 g,,48,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Ketchup 200 g,,,pf636.jpg,,Kissan,1
PF289,Kissan Ketchup 1Kg,,133,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Ketchup 1Kg,,,pf637.jpg,,Kissan,1
PF290,Del Monte Pasta Sauce 400 g,,120,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Pasta Sauce 400 g,,,pf638.jpg,,Del Monte,1
PF291,Del Monte Mayonnaise 330 g,,110,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Mayonnaise 330 g,,,pf639.jpg,,Del Monte,1
PF292,"Del Monte Ketchup Squeeze, 500 g",,90,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Ketchup Squeeze, 500 g",,,pf640.jpg,,Del Monte,1
PF293,"Del Monte Ketchup Pouch, 1 Kg",,110,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Ketchup Pouch, 1 Kg",,,pf641.jpg,,Del Monte,1
PF294,Del Monte Ketchup 1 Kg,,130,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Ketchup 1 Kg,,,pf642.jpg,,Del Monte,1
PF295,Surabhi Ketchup 200 g,,48,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Surabhi Ketchup 200 g,,,pf644.jpg,,Surabhi,1
PF296,"Hillers Sauce Red Chilli, 700 g",,60,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Red Chilli, 700 g",,,pf648.jpg,,Hillers,1
PF297,"Hillers Sauce Dark Soya, 200 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Sauce Dark Soya, 200 g",,,pf649.jpg,,Hillers,1
PF298,"Delmonte Snack Dressing Tombo, 1.2 Kg",,105,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Delmonte Snack Dressing Tombo, 1.2 Kg",,,pf650.jpg,,Del Monte,1
PF299,"Priya Ready To Cook Paste Non Veg Curry Masala, 100 g",,28,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Priya Ready To Cook Paste Non Veg Curry Masala, 100 g",,,pf651.jpg,,Priya,1
PF300,"Priya Ready To Cook Paste Biryani Masala, 100 g",,28,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Priya Ready To Cook Paste Biryani Masala, 100 g",,,pf652.jpg,,Priya,1
PF301,"Del Monte Vinegar Natural, 180 g",,35,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Vinegar Natural, 180 g",,,pf653.jpg,,Del Monte,1
PF302,"Del Monte Sauce Green Chilli, 190 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Sauce Green Chilli, 190 g",,,pf654.jpg,,Del Monte,1
PF303,Maggi Pichkoo 90 g,,16,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Pichkoo 90 g,,,pf655.jpg,,Maggi,1
PF304,Kwality Vinegar 650 ml,,55,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kwality Vinegar 650 ml,,,pf656.jpg,,Kwality,1
PF305,"Kwality Sauce Tomato, 5 Kg",,300,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Tomato, 5 Kg",,,pf657.jpg,,Kwality,1
PF306,"Kwality Sauce Tomato, 200 g",,32,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Tomato, 200 g",,,pf658.jpg,,Kwality,1
PF307,"Kwality Sauce Soya, 770 g",,52,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Soya, 770 g",,,pf659.jpg,,Kwality,1
PF308,"Kwality Sauce Soya, 200 g",,32,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Soya, 200 g",,,pf660.jpg,,Kwality,1
PF309,"Kwality Sauce Chilli, 5 Kg",,250,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Chilli, 5 Kg",,,pf661.jpg,,Kwality,1
PF310,"Kwality Sauce Chilli, 180 g",,32,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Chilli, 180 g",,,pf662.jpg,,Kwality,1
PF311,Del Monte Food Craft Mayonnaise 1 Kg,,155,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Food Craft Mayonnaise 1 Kg,,,pf663.jpg,,Del Monte,1
PF312,"Hillers Vinegar Synthetic, 700 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Hillers Vinegar Synthetic, 700 g",,,pf673.jpg,,Hillers,1
PF313,"Del Monte Sauce Schezwan, 190 g",,45,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Sauce Schezwan, 190 g",,,pf674.jpg,,Del Monte,1
PF314,"Del Monte Sauce Red Chilli, 190 g",,40,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Del Monte Sauce Red Chilli, 190 g",,,pf675.jpg,,Del Monte,1
PF315,"Kwality Sauce Chilli, 700 g",,52,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Chilli, 700 g",,,pf677.jpg,,Kwality,1
PF316,"Kwality Sauce Tomato, 200 g",,32,,,,Packaged Foods,Processed Food,Sauce & Ketchup,"Kwality Sauce Tomato, 200 g",,,pf678.jpg,,Kwality,1
PF317,Kissan Squeezo Fresh Tomato Ketchup 900 gm Bottle,,160,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Squeezo Fresh Tomato Ketchup 900 gm Bottle,,,pf679.jpg,,Kissan,1
PF318,Kissan Squeezo Fresh Tomato Ketchup 450 gm Bottle,,97,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Squeezo Fresh Tomato Ketchup 450 gm Bottle,,,pf680.jpg,,Kissan,1
PF319,Kissan Squeezo Fresh Tomato Ketchup 200 gm Bottle,,51,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Squeezo Fresh Tomato Ketchup 200 gm Bottle,,,pf681.jpg,,Kissan,1
PF320,Maggi Rich Tomato Sauce 1 Kg Bottle,,133,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Rich Tomato Sauce 1 Kg Bottle,,,pf682.jpg,,Maggi,1
PF321,Maggi Rich Tomato Sauce 200 gm Bottle,,49,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Rich Tomato Sauce 200 gm Bottle,,,pf683.jpg,,Maggi,1
PF322,Del Monte Tomato Ketchup Rich And Delicious 1 Kgæ,,130,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Tomato Ketchup Rich And Delicious 1 Kgæ,,,pf684.jpg,,Del Monte,1
PF323,Del Monte Tomato Ketchup Rich And Delicious 1 Kg Refill,,110,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Tomato Ketchup Rich And Delicious 1 Kg Refill,,,pf685.jpg,,Del Monte,1
PF324,Kissan Fresh Tomato Ketchup 1 Ltr Bottle,,160,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Fresh Tomato Ketchup 1 Ltr Bottle,,,pf686.jpg,,Kissan,1
PF325,Kissan Fresh Tomato Ketchup 500 gm Bottle,,92,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Fresh Tomato Ketchup 500 gm Bottle,,,pf687.jpg,,Kissan,1
PF326,Del Monte Tomato Ketchup Squeezy 320 gm,,65,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Tomato Ketchup Squeezy 320 gm,,,pf688.jpg,,Del Monte,1
PF327,Kissan Sweet and Spicy Sauce 500 gm Bottle,,94,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Sweet and Spicy Sauce 500 gm Bottle,,,pf689.jpg,,Kissan,1
PF328,Kissan Sweet and Spicy Sauce 200 gm Bottle,,51,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Sweet and Spicy Sauce 200 gm Bottle,,,pf690.jpg,,Kissan,1
PF329,Kissan Sweet and Spicy Sauce 500 gm Bottle,,94,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan Sweet and Spicy Sauce 500 gm Bottle,,,pf691.jpg,,Kissan,1
PF330,Maggi Ketchup Tomato 500 gm Bottle,,94,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Maggi Ketchup Tomato 500 gm Bottle,,,pf692.jpg,,Kissan,1
PF331,Kissan No Onion No Garlic Sauce 1 Ltr Bottle,,133,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan No Onion No Garlic Sauce 1 Ltr Bottle,,,pf693.jpg,,Kissan,1
PF332,Kissan No Onion No Garlic Sauce 200 gm Bottle,,48,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan No Onion No Garlic Sauce 200 gm Bottle,,,pf694.jpg,,Kissan,1
PF333,Kissan No Onion No Garlic Sauce 450gm Bottle,,97,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan No Onion No Garlic Sauce 450gm Bottle,,,pf695.jpg,,Kissan,1
PF334,Kissan No Onion No Garlic Sauce 500 gm Bottle,,76,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Kissan No Onion No Garlic Sauce 500 gm Bottle,,,pf696.jpg,,Kissan,1
PF335,Heinz Tomato Ketchup 100% Natural 1 Kg Bottle,,147,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Heinz Tomato Ketchup 100% Natural 1 Kg Bottle,,,pf697.jpg,,Heing,1
PF336,Heinz Tomato Ketchup 100% Natural 500 ml Bottle,,89,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Heinz Tomato Ketchup 100% Natural 500 ml Bottle,,,pf698.jpg,,Heing,1
PF337,Del Monte Tomato Ketchup 500 gm Bottle,,78,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Tomato Ketchup 500 gm Bottle,,,pf699.jpg,,Del Monte,1
PF338,Del Monte Tomato Ketchup 200 gm Bottle,,43,,,,Packaged Foods,Processed Food,Sauce & Ketchup,Del Monte Tomato Ketchup 200 gm Bottle,,,pf700.jpg,,Del Monte,1
PF339,"Priya Ready To Cook Paste Non Veg Curry Masala, 100 g",,28,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Priya Ready To Cook Paste Non Veg Curry Masala, 100 g",,,pf702.jpg,,Priya,1
PF340,"Priya Ready To Cook Paste Biryani Masala, 100 g",,28,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Priya Ready To Cook Paste Biryani Masala, 100 g",,,pf703.jpg,,Priya,1
PF341,"Del Monte Vinegar Natural, 180 g",,35,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Del Monte Vinegar Natural, 180 g",,,pf704.jpg,,Del Monte,1
PF342,"Del Monte Sauce Green Chilli, 190 g",,40,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Del Monte Sauce Green Chilli, 190 g",,,pf705.jpg,,Del Monte,1
PF343,Maggi Pichkoo 90 g,,16,,,,Packaged Foods,Processed Food,Vinegar & Condimants,Maggi Pichkoo 90 g,,,pf706.jpg,,Maggi,1
PF344,Kwality Vinegar 650 ml,,55,,,,Packaged Foods,Processed Food,Vinegar & Condimants,Kwality Vinegar 650 ml,,,pf707.jpg,,Kwality,1
PF345,"Kwality Sauce Tomato, 5 Kg",,300,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Kwality Sauce Tomato, 5 Kg",,,pf708.jpg,,Kwality,1
PF346,"Kwality Sauce Tomato, 200 g",,32,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Kwality Sauce Tomato, 200 g",,,pf709.jpg,,Kwality,1
PF347,"Kwality Sauce Soya, 770 g",,52,,,,Packaged Foods,Processed Food,Vinegar & Condimants,"Kwality Sauce Soya, 770 g",,,pf710.jpg,,Kwality,1
