product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
BC_062,"Pampers baby wipes Natural clean, 72 U",,219,,,,Baby Care,Diapers & Wipes,,"Pampers baby wipes Natural clean, 72 U",,,baby62.jpg,,Pampers,1
BC_063,"Pampers baby wipes Natural clean, 72 U",,65,,,,Baby Care,Diapers & Wipes,,"Pampers baby wipes Natural clean, 72 U",,,baby63.jpg,,Pampers,1
BC_064,"Pampers Diapers Active Baby Large, 50 U",,870,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Active Baby Large, 50 U",,,baby64.jpg,,Pampers,1
BC_065,"Pampers Diapers Active Baby Medium, 62 U",,950,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Active Baby Medium, 62 U",,,baby65.jpg,,Pampers,1
BC_066,"Pampers Diapers Large, 18 U",,245,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, 18 U",,,baby66.jpg,,Pampers,1
BC_067,"Pampers Diapers Large, 38 U",,510,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, 38 U",,,baby67.jpg,,Pampers,1
BC_068,"Pampers Diapers Large, 5 U",,70,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, 5 U",,,baby68.jpg,,Pampers,1
BC_069,"Pampers Diapers Large, 60 U",,799,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, 60 U",,,baby69.jpg,,Pampers,1
BC_070,"Pampers Diapers Large, 9 U",,125,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, 9 U",,,baby70.jpg,,Pampers,1
BC_071,"Pampers Diapers Large, Pack Of 6 X 2 U",,174,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Large, Pack Of 6 X 2 U",,,baby71.jpg,,Pampers,1
BC_072,"Pampers Diapers Medium, 10 U",,126,,,,Baby Care,Diapers & Wipes,,"Pampers Diapers Medium, 10 U",,,baby72.jpg,,Pampers,1
